VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME
1180,10040,15,1510040,North American Warm Desert Sparsely Vegetated Systems
1181,10110,15,1510110,Rocky Mountain Aspen Forest and Woodland
1182,10160,15,1510160,Colorado Plateau Pinyon-Juniper Woodland
1183,10190,15,1510190,Great Basin Pinyon-Juniper Woodland
1184,10230,15,1510230,Madrean Encinal
1185,10240,15,1510240,Madrean Lower Montane Pine-Oak Forest and Woodland
1186,10250,15,1510250,Madrean Pinyon-Juniper Woodland
1187,10260,15,1510260,Madrean Upper Montane Conifer-Oak Forest and Woodland
1188,10510,15,1510510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1189,10520,15,1510520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1190,10540,15,1510540,Southern Rocky Mountain Ponderosa Pine Woodland
1191,10550,15,1510550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1192,10560,15,1510560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
1193,10610,15,1510610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1194,10770,15,1510770,Chihuahuan Succulent Desert Scrub
1195,10800,15,1510800,Inter-Mountain Basins Big Sagebrush Shrubland
1196,10810,15,1510810,Inter-Mountain Basins Mixed Salt Desert Scrub
1197,10820,15,1510820,Mojave Mid-Elevation Mixed Desert Scrub
1198,10870,15,1510870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub
1199,10910,15,1510910,Sonoran Mid-Elevation Desert Scrub
1200,11000,15,1511000,Chihuahuan Mixed Desert and Thorn Scrub
1201,11020,15,1511020,Colorado Plateau Pinyon-Juniper Shrubland
1202,11040,15,1511040,Mogollon Chaparral
1203,11070,15,1511070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1204,11090,15,1511090,Sonoran Paloverde-Mixed Cacti Desert Scrub
1205,11150,15,1511150,Inter-Mountain Basins Juniper Savanna
1206,11160,15,1511160,Madrean Juniper Savanna
1207,11170,15,1511170,Southern Rocky Mountain Ponderosa Pine Savanna
1208,11210,15,1511210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1209,11270,15,1511270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1210,11350,15,1511350,Inter-Mountain Basins Semi-Desert Grassland
1211,11460,15,1511460,Southern Rocky Mountain Montane-Subalpine Grassland
1212,11551,15,1511551,North American Warm Desert Riparian Systems
1213,11552,15,1511552,North American Warm Desert Riparian Systems - Stringers
1214,11590,15,1511590,Rocky Mountain Montane Riparian Systems
1215,11600,15,1511600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1216,10010,18,1810010,Inter-Mountain Basins Sparsely Vegetated Systems
1217,10060,18,1810060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
1218,10110,18,1810110,Rocky Mountain Aspen Forest and Woodland
1219,10120,18,1810120,Rocky Mountain Bigtooth Maple Ravine Woodland
1220,10170,18,1810170,Columbia Plateau Western Juniper Woodland and Savanna
1221,10190,18,1810190,Great Basin Pinyon-Juniper Woodland
1222,10460,18,1810460,Northern Rocky Mountain Subalpine Woodland and Parkland
1223,10500,18,1810500,Rocky Mountain Lodgepole Pine Forest
1224,10510,18,1810510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1225,10520,18,1810520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1226,10550,18,1810550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1227,10560,18,1810560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
1228,10570,18,1810570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
1229,10610,18,1810610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1230,10620,18,1810620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1231,10790,18,1810790,Great Basin Xeric Mixed Sagebrush Shrubland
1232,10800,18,1810800,Inter-Mountain Basins Big Sagebrush Shrubland
1233,10810,18,1810810,Inter-Mountain Basins Mixed Salt Desert Scrub
1234,10860,18,1810860,Rocky Mountain Lower Montane-Foothill Shrubland
1235,11060,18,1811060,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland
1236,11230,18,1811230,Columbia Plateau Steppe and Grassland
1237,11240,18,1811240,Columbia Plateau Low Sagebrush Steppe
1238,11250,18,1811250,Inter-Mountain Basins Big Sagebrush Steppe
1239,11260,18,1811260,Inter-Mountain Basins Montane Sagebrush Steppe
1240,11270,18,1811270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1241,11350,18,1811350,Inter-Mountain Basins Semi-Desert Grassland
1242,11390,18,1811390,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland
1243,11530,18,1811530,Inter-Mountain Basins Greasewood Flat
1244,11540,18,1811540,Inter-Mountain Basins Montane Riparian Systems
1245,11590,18,1811590,Rocky Mountain Montane Riparian Systems
1246,11600,18,1811600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1247,10060,29,2910060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems
1248,10070,29,2910070,Western Great Plains Sparsely Vegetated Systems
1249,10110,29,2910110,Rocky Mountain Aspen Forest and Woodland
1250,10480,29,2910480,Northwestern Great Plains Highland White Spruce Woodland
1251,10490,29,2910490,Rocky Mountain Foothill Limber Pine-Juniper Woodland
1252,10510,29,2910510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1253,10540,29,2910540,Southern Rocky Mountain Ponderosa Pine Woodland
1254,10550,29,2910550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1255,10560,29,2910560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland
1256,10570,29,2910570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland
1257,10610,29,2910610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1258,10620,29,2910620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland
1259,10660,29,2910660,Inter-Mountain Basins Mat Saltbush Shrubland
1260,10720,29,2910720,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe
1261,10850,29,2910850,Northwestern Great Plains Shrubland
1262,10860,29,2910860,Rocky Mountain Lower Montane-Foothill Shrubland
1263,11060,29,2911060,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland
1264,11170,29,2911170,Southern Rocky Mountain Ponderosa Pine Savanna
1265,11250,29,2911250,Inter-Mountain Basins Big Sagebrush Steppe
1266,11260,29,2911260,Inter-Mountain Basins Montane Sagebrush Steppe
1267,11390,29,2911390,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland
1268,11400,29,2911400,Northern Rocky Mountain Subalpine-Upper Montane Grassland
1269,11410,29,2911410,Northwestern Great Plains Mixedgrass Prairie
1270,11450,29,2911450,Rocky Mountain Subalpine-Montane Mesic Meadow
1271,11480,29,2911480,Western Great Plains Sand Prairie
1272,11490,29,2911490,Western Great Plains Shortgrass Prairie
1273,11530,29,2911530,Inter-Mountain Basins Greasewood Flat
1274,11590,29,2911590,Rocky Mountain Montane Riparian Systems
1275,11600,29,2911600,Rocky Mountain Subalpine/Upper Montane Riparian Systems
1276,11620,29,2911620,Western Great Plains Floodplain Systems
1277,11660,29,2911660,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
1278,11791,29,2911791,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland
1279,11792,29,2911792,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna
1280,13850,29,2913850,Western Great Plains Wooded Draw and Ravine
1281,10070,30,3010070,Western Great Plains Sparsely Vegetated Systems
1282,10850,30,3010850,Northwestern Great Plains Shrubland
1283,11250,30,3011250,Inter-Mountain Basins Big Sagebrush Steppe
1284,11410,30,3011410,Northwestern Great Plains Mixedgrass Prairie
1285,11480,30,3011480,Western Great Plains Sand Prairie
1286,11530,30,3011530,Inter-Mountain Basins Greasewood Flat
1287,11620,30,3011620,Western Great Plains Floodplain Systems
1288,11791,30,3011791,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland
1289,11792,30,3011792,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna
1290,13850,30,3013850,Western Great Plains Wooded Draw and Ravine
1291,14820,30,3014820,Great Plains Prairie Pothole
1292,14950,30,3014950,Western Great Plains Depressional Wetland Systems
1293,13300,55,5513300,Southern Coastal Plain Dry Upland Hardwood Forest
1294,13350,55,5513350,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest
1295,13430,55,5513430,Atlantic Coastal Plain Mesic Hardwood Forest
1296,13460,55,5513460,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland
1297,13470,55,5513470,Atlantic Coastal Plain Upland Longleaf Pine Woodland
1298,13490,55,5513490,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland
1299,13560,55,5513560,Florida Longleaf Pine Sandhill
1300,13570,55,5513570,Southern Coastal Plain Mesic Slope Forest
1301,13800,55,5513800,East Gulf Coastal Plain Maritime Forest
1302,13820,55,5513820,Southern Atlantic Coastal Plain Maritime Forest
1303,13870,55,5513870,Florida Peninsula Inland Scrub
1304,14500,55,5514500,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods
1305,14530,55,5514530,Central Florida Pine Flatwoods
1306,14540,55,5514540,East Gulf Coastal Plain Near-Coast Pine Flatwoods
1307,14600,55,5514600,Southern Coastal Plain Nonriverine Cypress Dome
1308,14610,55,5514610,Southern Coastal Plain Seepage Swamp and Baygall
1309,14680,55,5514680,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall
1310,14730,55,5514730,Gulf and Atlantic Coastal Plain Floodplain Systems
1311,14740,55,5514740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1312,14800,55,5514800,Gulf and Atlantic Coastal Plain Swamp Systems
1313,14850,55,5514850,East Gulf Coastal Plain Savanna and Wet Prairie
1314,14890,55,5514890,Floridian Highlands Freshwater Marsh
1315,14900,55,5514900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1316,13300,56,5613300,Southern Coastal Plain Dry Upland Hardwood Forest
1317,13330,56,5613330,South Florida Hardwood Hammock
1318,13360,56,5613360,Southwest Florida Coastal Strand and Maritime Hammock
1319,13370,56,5613370,Southeast Florida Coastal Strand and Maritime Hammock
1320,13560,56,5613560,Florida Longleaf Pine Sandhill
1321,13600,56,5613600,South Florida Pine Rockland
1322,13870,56,5613870,Florida Peninsula Inland Scrub
1323,14250,56,5614250,Florida Dry Prairie
1324,14450,56,5614450,South Florida Dwarf Cypress Savanna
1325,14460,56,5614460,South Florida Pine Flatwoods
1326,14470,56,5614470,South Florida Cypress Dome
1327,14530,56,5614530,Central Florida Pine Flatwoods
1328,14540,56,5614540,East Gulf Coastal Plain Near-Coast Pine Flatwoods
1329,14600,56,5614600,Southern Coastal Plain Nonriverine Cypress Dome
1330,14610,56,5614610,Southern Coastal Plain Seepage Swamp and Baygall
1331,14700,56,5614700,Caribbean Coastal Wetland Systems
1332,14740,56,5614740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1333,14780,56,5614780,Caribbean Swamp Systems
1334,14800,56,5614800,Gulf and Atlantic Coastal Plain Swamp Systems
1335,14830,56,5614830,South Florida Everglades Sawgrass Marsh
1336,14890,56,5614890,Floridian Highlands Freshwater Marsh
1337,14900,56,5614900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1338,10040,25,2510040,North American Warm Desert Sparsely Vegetated Systems
1339,10160,25,2510160,Colorado Plateau Pinyon-Juniper Woodland
1340,10230,25,2510230,Madrean Encinal
1341,10240,25,2510240,Madrean Lower Montane Pine-Oak Forest and Woodland
1342,10250,25,2510250,Madrean Pinyon-Juniper Woodland
1343,10510,25,2510510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1344,10520,25,2510520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1345,10540,25,2510540,Southern Rocky Mountain Ponderosa Pine Woodland
1346,10590,25,2510590,Southern Rocky Mountain Pinyon-Juniper Woodland
1347,10610,25,2510610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1348,10740,25,2510740,Chihuahuan Creosotebush Desert Scrub
1349,10750,25,2510750,Chihuahuan Mixed Salt Desert Scrub
1350,10770,25,2510770,Chihuahuan Succulent Desert Scrub
1351,10800,25,2510800,Inter-Mountain Basins Big Sagebrush Shrubland
1352,10870,25,2510870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub
1353,10880,25,2510880,Sonora-Mojave Mixed Salt Desert Scrub
1354,10910,25,2510910,Sonoran Mid-Elevation Desert Scrub
1355,10940,25,2510940,Western Great Plains Sandhill Steppe
1356,11002,25,2511002,Chihuahuan Mixed Desert Shrubland
1357,11003,25,2511003,Chihuahuan Grama Grass-Creosote Steppe
1358,11010,25,2511010,Madrean Oriental Chaparral
1359,11040,25,2511040,Mogollon Chaparral
1360,11070,25,2511070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1361,11080,25,2511080,Sonora-Mojave Semi-Desert Chaparral
1362,11090,25,2511090,Sonoran Paloverde-Mixed Cacti Desert Scrub
1363,11160,25,2511160,Madrean Juniper Savanna
1364,11190,25,2511190,Southern Rocky Mountain Juniper Woodland and Savanna
1365,11210,25,2511210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1366,11220,25,2511220,Chihuahuan Gypsophilous Grassland and Steppe
1367,11270,25,2511270,Inter-Mountain Basins Semi-Desert Shrub-Steppe
1368,11330,25,2511330,Chihuahuan Sandy Plains Semi-Desert Grassland
1369,11350,25,2511350,Inter-Mountain Basins Semi-Desert Grassland
1370,11460,25,2511460,Southern Rocky Mountain Montane-Subalpine Grassland
1371,11490,25,2511490,Western Great Plains Shortgrass Prairie
1372,11530,25,2511530,Inter-Mountain Basins Greasewood Flat
1373,11550,25,2511550,North American Warm Desert Riparian Systems
1374,11590,25,2511590,Rocky Mountain Montane Riparian Systems
1375,15030,25,2515030,Chihuahuan Loamy Plains Desert Grassland
1376,15040,25,2515040,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland
1377,10040,26,2610040,North American Warm Desert Sparsely Vegetated Systems
1378,10240,26,2610240,Madrean Lower Montane Pine-Oak Forest and Woodland
1379,10250,26,2610250,Madrean Pinyon-Juniper Woodland
1380,10540,26,2610540,Southern Rocky Mountain Ponderosa Pine Woodland
1381,10590,26,2610590,Southern Rocky Mountain Pinyon-Juniper Woodland
1382,10740,26,2610740,Chihuahuan Creosotebush Desert Scrub
1383,10750,26,2610750,Chihuahuan Mixed Salt Desert Scrub
1384,10760,26,2610760,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub
1385,10770,26,2610770,Chihuahuan Succulent Desert Scrub
1386,10860,26,2610860,Rocky Mountain Lower Montane-Foothill Shrubland
1387,10940,26,2610940,Western Great Plains Sandhill Steppe
1388,10950,26,2610950,Apacherian-Chihuahuan Mesquite Upland Scrub
1389,11000,26,2611000,Chihuahuan Mixed Desert and Thorn Scrub
1390,11010,26,2611010,Madrean Oriental Chaparral
1391,11110,26,2611110,Western Great Plains Mesquite Woodland and Shrubland
1392,11160,26,2611160,Madrean Juniper Savanna
1393,11190,26,2611190,Southern Rocky Mountain Juniper Woodland and Savanna
1394,11210,26,2611210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1395,11220,26,2611220,Chihuahuan Gypsophilous Grassland and Steppe
1396,11460,26,2611460,Southern Rocky Mountain Montane-Subalpine Grassland
1397,11490,26,2611490,Western Great Plains Shortgrass Prairie
1398,11550,26,2611550,North American Warm Desert Riparian Systems
1399,11590,26,2611590,Rocky Mountain Montane Riparian Systems
1400,13930,26,2613930,Edwards Plateau Limestone Shrubland
1401,14951,26,2614951,Western Great Plains Depressional Wetland Systems - Playa
1402,15030,26,2615030,Chihuahuan Loamy Plains Desert Grassland
1403,15041,26,2615041,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Tobosa Grassland
1404,15042,26,2615042,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Alkali Sacaton
1405,10540,33,3310540,Southern Rocky Mountain Ponderosa Pine Woodland
1406,10590,33,3310590,Southern Rocky Mountain Pinyon-Juniper Woodland
1407,10800,33,3310800,Inter-Mountain Basins Big Sagebrush Shrubland
1408,10810,33,3310810,Inter-Mountain Basins Mixed Salt Desert Scrub
1409,10860,33,3310860,Rocky Mountain Lower Montane-Foothill Shrubland
1410,10940,33,3310940,Western Great Plains Sandhill Steppe
1411,11070,33,3311070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1412,11110,33,3311110,Western Great Plains Mesquite Woodland and Shrubland
1413,11170,33,3311170,Southern Rocky Mountain Ponderosa Pine Savanna
1414,11260,33,3311260,Inter-Mountain Basins Montane Sagebrush Steppe
1415,11320,33,3311320,Central Mixedgrass Prairie
1416,11470,33,3311470,Western Great Plains Foothill and Piedmont Grassland
1417,11490,33,3311490,Western Great Plains Shortgrass Prairie
1418,11590,33,3311590,Rocky Mountain Montane Riparian Systems
1419,11620,33,3311620,Western Great Plains Floodplain Systems
1420,13410,33,3313410,Northwestern Great Plains Canyon
1421,14950,33,3314950,Western Great Plains Depressional Wetland Systems
1422,10070,34,3410070,Western Great Plains Sparsely Vegetated Systems
1423,10940,34,3410940,Western Great Plains Sandhill Steppe
1424,11110,34,3411110,Western Great Plains Mesquite Woodland and Shrubland
1425,11190,34,3411190,Southern Rocky Mountain Juniper Woodland and Savanna
1426,11320,34,3411320,Central Mixedgrass Prairie
1427,11480,34,3411480,Western Great Plains Sand Prairie
1428,11490,34,3411490,Western Great Plains Shortgrass Prairie
1429,11620,34,3411620,Western Great Plains Floodplain Systems
1430,13930,34,3413930,Edwards Plateau Limestone Shrubland
1431,14951,34,3414951,Western Great Plains Depressional Wetland Systems - Playa
1432,14952,34,3414952,Western Great Plains Depressional Wetland Systems - Saline
1433,15041,34,3415041,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Tobosa Grassland
1434,15042,34,3415042,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland - Alkali Sacaton
1435,13230,37,3713230,West Gulf Coastal Plain Mesic Hardwood Forest
1436,13390,37,3713390,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland
1437,13480,37,3713480,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland
1438,13710,37,3713710,West Gulf Coastal Plain Pine-Hardwood Forest
1439,13780,37,3713780,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland
1440,14220,37,3714220,Southern Blackland Tallgrass Prairie
1441,14280,37,3714280,West Gulf Coastal Plain Northern Calcareous Prairie
1442,14290,37,3714290,West Gulf Coastal Plain Southern Calcareous Prairie
1443,14340,37,3714340,Texas-Louisiana Coastal Prairie
1444,14510,37,3714510,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods
1445,14580,37,3714580,West Gulf Coastal Plain Pine-Hardwood Flatwoods
1446,14730,37,3714730,Gulf and Atlantic Coastal Plain Floodplain Systems
1447,14740,37,3714740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1448,14800,37,3714800,Gulf and Atlantic Coastal Plain Swamp Systems
1449,14900,37,3714900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1450,15060,37,3715060,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods
1451,15190,37,3715190,East-Central Texas Plains Post Oak Savanna and Woodland
1452,13350,58,5813350,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest
1453,13430,58,5813430,Atlantic Coastal Plain Mesic Hardwood Forest
1454,13460,58,5813460,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland
1455,13470,58,5813470,Atlantic Coastal Plain Upland Longleaf Pine Woodland
1456,13570,58,5813570,Southern Coastal Plain Mesic Slope Forest
1457,13610,58,5813610,Central Atlantic Coastal Plain Maritime Forest
1458,13820,58,5813820,Southern Atlantic Coastal Plain Maritime Forest
1459,14260,58,5814260,Southern Atlantic Coastal Plain Dune and Maritime Grassland
1460,14490,58,5814490,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods
1461,14500,58,5814500,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods
1462,14520,58,5814520,Atlantic Coastal Plain Peatland Pocosin and Canebrake
1463,14590,58,5814590,Atlantic Coastal Plain Clay-Based Carolina Bay Wetland
1464,14680,58,5814680,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall
1465,14730,58,5814730,Gulf and Atlantic Coastal Plain Floodplain Systems
1466,14740,58,5814740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1467,14800,58,5814800,Gulf and Atlantic Coastal Plain Swamp Systems
1468,14900,58,5814900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1469,15010,58,5815010,Central Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest
1470,10010,27,2710010,Inter-Mountain Basins Sparsely Vegetated Systems
1471,10070,27,2710070,Western Great Plains Sparsely Vegetated Systems
1472,10110,27,2710110,Rocky Mountain Aspen Forest and Woodland
1473,10120,27,2710120,Rocky Mountain Bigtooth Maple Ravine Woodland
1474,10240,27,2710240,Madrean Lower Montane Pine-Oak Forest and Woodland
1475,10510,27,2710510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland
1476,10520,27,2710520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland
1477,10541,27,2710541,Southern Rocky Mountain Ponderosa Pine Woodland - South
1478,10542,27,2710542,Southern Rocky Mountain Ponderosa Pine Woodland - North
1479,10550,27,2710550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland
1480,10590,27,2710590,Southern Rocky Mountain Pinyon-Juniper Woodland
1481,10610,27,2710610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland
1482,10640,27,2710640,Colorado Plateau Mixed Low Sagebrush Shrubland
1483,10811,27,2710811,Inter-Mountain Basins Mixed Salt Desert Scrub - South
1484,10812,27,2710812,Inter-Mountain Basins Mixed Salt Desert Scrub - North
1485,10860,27,2710860,Rocky Mountain Lower Montane-Foothill Shrubland
1486,10940,27,2710940,Western Great Plains Sandhill Steppe
1487,10950,27,2710950,Apacherian-Chihuahuan Mesquite Upland Scrub
1488,11070,27,2711070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland
1489,11110,27,2711110,Western Great Plains Mesquite Woodland and Shrubland
1490,11171,27,2711171,Southern Rocky Mountain Ponderosa Pine Savanna - South
1491,11172,27,2711172,Southern Rocky Mountain Ponderosa Pine Savanna - North
1492,11190,27,2711190,Southern Rocky Mountain Juniper Woodland and Savanna
1493,11210,27,2711210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe
1494,11220,27,2711220,Chihuahuan Gypsophilous Grassland and Steppe
1495,11460,27,2711460,Southern Rocky Mountain Montane-Subalpine Grassland
1496,11470,27,2711470,Western Great Plains Foothill and Piedmont Grassland
1497,11490,27,2711490,Western Great Plains Shortgrass Prairie
1498,11530,27,2711530,Inter-Mountain Basins Greasewood Flat
1499,11590,27,2711590,Rocky Mountain Montane Riparian Systems
1500,11620,27,2711620,Western Great Plains Floodplain Systems
1501,14950,27,2714950,Western Great Plains Depressional Wetland Systems
1502,15030,27,2715030,Chihuahuan Loamy Plains Desert Grassland
1503,15040,27,2715040,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland
1504,13230,98,9813230,West Gulf Coastal Plain Mesic Hardwood Forest
1505,13390,98,9813390,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland
1506,13480,98,9813480,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland
1507,13710,98,9813710,West Gulf Coastal Plain Pine-Hardwood Forest
1508,13840,98,9813840,Mississippi Delta Maritime Forest
1509,14340,98,9814340,Texas-Louisiana Coastal Prairie
1510,14510,98,9814510,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods
1511,14580,98,9814580,West Gulf Coastal Plain Pine-Hardwood Flatwoods
1512,14730,98,9814730,Gulf and Atlantic Coastal Plain Floodplain Systems
1513,14740,98,9814740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1514,14800,98,9814800,Gulf and Atlantic Coastal Plain Swamp Systems
1515,14900,98,9814900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems
1516,14980,98,9814980,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems
1517,13220,45,4513220,Southern Crowley`s Ridge Mesic Loess Slope Forest
1518,13230,45,4513230,West Gulf Coastal Plain Mesic Hardwood Forest
1519,13270,45,4513270,East Gulf Coastal Plain Northern Loess Bluff Forest
1520,13290,45,4513290,East Gulf Coastal Plain Southern Loess Bluff Forest
1521,13480,45,4513480,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland
1522,13710,45,4513710,West Gulf Coastal Plain Pine-Hardwood Forest
1523,13810,45,4513810,Lower Mississippi River Dune Woodland and Forest
1524,14290,45,4514290,West Gulf Coastal Plain Southern Calcareous Prairie
1525,14320,45,4514320,Lower Mississippi Alluvial Plain Grand Prairie
1526,14580,45,4514580,West Gulf Coastal Plain Pine-Hardwood Flatwoods
1527,14730,45,4514730,Gulf and Atlantic Coastal Plain Floodplain Systems
1528,14740,45,4514740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems
1529,14800,45,4514800,Gulf and Atlantic Coastal Plain Swamp Systems
1530,15090,45,4515090,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest
1531,15100,45,4515100,Northern Crowley`s Ridge Sand Forest
1532,15130,45,4515130,Lower Mississippi River Flatwoods
1561,13021,50,5013021,Laurentian-Acadian Northern Hardwoods Forest
1562,13022,50,5013022,Laurentian-Acadian Northern Hardwoods Forest - Hemlock
1563,13100,50,5013100,North-Central Interior Dry-Mesic Oak Forest and Woodland
1564,13110,50,5013110,North-Central Interior Dry Oak Forest and Woodland
1565,13130,50,5013130,North-Central Interior Beech-Maple Forest
1566,13140,50,5013140,North-Central Interior Maple-Basswood Forest
1567,13621,50,5013621,Laurentian-Acadian Northern Pine(-Oak) Forest
1568,13651,50,5013651,Boreal White Spruce-Fir-Hardwood Forest - Inland
1569,13660,50,5013660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest
1570,13940,50,5013940,North-Central Interior Oak Savanna
1571,13950,50,5013950,North-Central Oak Barrens
1572,14071,50,5014071,Laurentian Pine-Oak Barrens
1573,14072,50,5014072,Laurentian-Acadian Jack Pine Barrens and Forest
1574,14090,50,5014090,Great Lakes Alvar
1575,14120,50,5014120,North-Central Interior Sand and Gravel Tallgrass Prairie
1576,14210,50,5014210,Central Tallgrass Prairie
1577,14440,50,5014440,Eastern Boreal Floodplain
1578,14660,50,5014660,Great Lakes Wooded Dune and Swale
1579,14710,50,5014710,Central Interior and Appalachian Floodplain Systems
1580,14750,50,5014750,Laurentian-Acadian Floodplain Systems
1581,14770,50,5014770,Boreal Acidic Peatland Systems
1582,14790,50,5014790,Central Interior and Appalachian Swamp Systems
1583,14810,50,5014810,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp
1584,14920,50,5014920,Great Lakes Coastal Marsh Systems
1585,14930,50,5014930,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems
1586,14940,50,5014940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems
1587,15170,50,5015170,Paleozoic Plateau Bluff and Talus
1588,13021,41,4113021,Laurentian-Acadian Northern Hardwoods Forest
